ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,period,sjy,dd,dd_sum,cdd_sum,cdd_sumfall,DI,per,elev,siteyear,Tmean,cdd_seas,Cdd_siteave,Cdd_july_siteave,spsiteyear,doy_adult,gdd_adult,elevation,elev.lab
199,Melanoplus boulderensis,48,1,1,0,0,0,50,2014,C1,resurvey,C1_199_2014,2.4787833712077,2.4787833712077,116.463750567913,116.463750567913,5.94,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
206,Melanoplus boulderensis,35,0,0,0,0,0,35,2014,C1,resurvey,C1_206_2014,4.785,4.785,152.558982053618,152.558982053618,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
213,Melanoplus boulderensis,27,0,0,0,0,0,27,2014,C1,resurvey,C1_213_2014,0,0,163.120647507579,163.120647507579,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
220,Melanoplus boulderensis,31,0,0,0,0,0,31,2014,C1,resurvey,C1_220_2014,2.37414861663757,2.37414861663757,180.150830303646,180.150830303646,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
226,Melanoplus boulderensis,37,0,0,0,0,0,37,2014,C1,resurvey,C1_226_2014,1.85775073601733,1.85775073601733,191.868204162519,191.868204162519,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
235,Melanoplus boulderensis,18,0,0,0,0,0,18,2014,C1,resurvey,C1_235_2014,0.220370157174224,0.220370157174224,216.07100585658,216.07100585658,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
242,Melanoplus boulderensis,26,0,0,0,0,0,26,2014,C1,resurvey,C1_242_2014,1.63049045967386,1.63049045967386,222.61886322562,222.61886322562,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
250,Melanoplus boulderensis,19,0,0,0,0,0,19,2014,C1,resurvey,C1_250_2014,1.29807113641702,0,222.61886322562,234.634946084483,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
257,Melanoplus boulderensis,7,0,0,0,0,0,7,2014,C1,resurvey,C1_257_2014,1.67252161361916,0,222.61886322562,237.753571328699,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus boulderensis,188,78.0184157222762,3048,3048m
155,Melanoplus boulderensis,0,0,0,0,12,16,28,2015,C1,resurvey,C1_155_2015,1.54604564600157,1.54604564600157,12.0203315102562,12.0203315102562,1.4285714285714286,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
162,Melanoplus boulderensis,0,0,0,5,31,10,46,2015,C1,resurvey,C1_162_2015,0,0,17.0337596774458,17.0337596774458,1.891304347826087,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
169,Melanoplus boulderensis,0,0,10,32,13,1,56,2015,C1,resurvey,C1_169_2015,2.59682151740123,2.59682151740123,28.5291721118573,28.5291721118573,2.9107142857142856,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
176,Melanoplus boulderensis,0,2,23,11,2,0,38,2015,C1,resurvey,C1_176_2015,4.25585485603482,4.25585485603482,60.7194164247357,60.7194164247357,3.6578947368421053,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
183,Melanoplus boulderensis,0,27,11,2,0,0,40,2015,C1,resurvey,C1_183_2015,1.57492726601334,1.57492726601334,80.0960791044478,80.0960791044478,4.625,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
190,Melanoplus boulderensis,8,14,8,0,0,0,30,2015,C1,resurvey,C1_190_2015,0.581261829570239,0.581261829570239,91.2572225227124,91.2572225227124,5,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
197,Melanoplus boulderensis,27,12,1,0,0,0,40,2015,C1,resurvey,C1_197_2015,3.0492477109502,3.0492477109502,107.420304701323,107.420304701323,5.65,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
204,Melanoplus boulderensis,13,0,0,0,0,0,13,2015,C1,resurvey,C1_204_2015,1.72878679294907,1.72878679294907,120.254423261134,120.254423261134,6,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
211,Melanoplus boulderensis,7,0,0,0,0,0,7,2015,C1,resurvey,C1_211_2015,3.92268350041487,3.92268350041487,142.195120584013,142.195120584013,6,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
219,Melanoplus boulderensis,6,0,0,0,0,0,6,2015,C1,resurvey,C1_219_2015,3.27889656678072,3.27889656678072,168.265162488421,168.265162488421,6,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
225,Melanoplus boulderensis,11,0,0,0,0,0,11,2015,C1,resurvey,C1_225_2015,4.11771772120852,4.11771772120852,188.120611515888,188.120611515888,6,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
233,Melanoplus boulderensis,8,0,0,0,0,0,8,2015,C1,resurvey,C1_233_2015,3.40949533131478,3.40949533131478,210.402015644589,210.402015644589,6,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
241,Melanoplus boulderensis,4,0,0,0,0,0,4,2015,C1,resurvey,C1_241_2015,3.36459341139723,3.36459341139723,237.760480895734,237.760480895734,6,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus boulderensis,200,112.0203315102562,3048,3048m
195,Melanoplus sanguinipes,2,0,2,5,1,0,10,1959,C1,initial,C1_195_1959,3.05501475328774,3.05501475328774,77.9622916508151,77.9622916508151,3.7,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
202,Melanoplus sanguinipes,9,11,6,10,8,1,45,1959,C1,initial,C1_202_1959,1.94634796248388,1.94634796248388,87.6106045053249,87.6106045053249,4,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
209,Melanoplus sanguinipes,24,2,6,8,6,0,46,1959,C1,initial,C1_209_1959,4.81215996423437,4.81215996423437,109.208385483922,109.208385483922,4.6521739130434785,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
216,Melanoplus sanguinipes,19,5,6,3,3,2,38,1959,C1,initial,C1_216_1959,1.71953917416053,1.71953917416053,123.832928953919,123.832928953919,4.7368421052631575,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
223,Melanoplus sanguinipes,23,0,6,6,1,0,36,1959,C1,initial,C1_223_1959,4.4970493017313,4.4970493017313,140.57334497328,140.57334497328,5.055555555555555,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
230,Melanoplus sanguinipes,4,4,1,2,0,0,11,1959,C1,initial,C1_230_1959,4.08202448146865,4.08202448146865,156.74875685160401,156.74875685160401,4.909090909090909,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
237,Melanoplus sanguinipes,10,3,7,7,1,0,28,1959,C1,initial,C1_237_1959,0.160258888965279,0.160258888965279,167.064294078443,167.064294078443,4.5,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
243,Melanoplus sanguinipes,5,5,5,1,0,1,17,1959,C1,initial,C1_243_1959,2.26563542641618,2.26563542641618,178.320120642233,178.320120642233,4.647058823529412,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
250,Melanoplus sanguinipes,19,10,4,3,2,0,38,1959,C1,initial,C1_250_1959,3.27688286875826,0,178.320120642233,194.409177275981,5.078947368421052,1,3048,C11959,5.013586956521739,178.32012064223332,322.72460554716326,112.7402459069191,C11959Melanoplus sanguinipes,195,217.9622916508151,3048,3048m
224,Melanoplus sanguinipes,2,2,0,0,1,0,5,1960,C1,initial,C1_224_1960,1.71953917416053,1.71953917416053,153.998364395334,153.998364395334,4.8,1,3048,C11960,5.75,195.16253268128986,332.0429196739508,118.2290813992198,C11960Melanoplus sanguinipes,NA,NA,3048,3048m
231,Melanoplus sanguinipes,4,1,3,1,0,0,9,1960,C1,initial,C1_231_1960,0.535270872745472,0.535270872745472,166.957708945647,166.957708945647,4.888888888888889,1,3048,C11960,5.75,195.16253268128986,332.0429196739508,118.2290813992198,C11960Melanoplus sanguinipes,NA,NA,3048,3048m
193,Melanoplus sanguinipes,0,0,1,2,3,0,6,2006,C1,resurvey,C1_193_2006,3.45726240095423,3.45726240095423,127.255785937176,127.255785937176,2.6666666666666665,2,3048,C12006,7.067934782608695,288.8543365428282,453.1952915484379,156.75885861900264,C12006Melanoplus sanguinipes,193,327.25578593717603,3048,3048m
207,Melanoplus sanguinipes,0,3,5,1,2,1,12,2006,C1,resurvey,C1_207_2006,3.76879562051985,3.76879562051985,190.795958409409,190.795958409409,3.5833333333333335,2,3048,C12006,7.067934782608695,288.8543365428282,453.1952915484379,156.75885861900264,C12006Melanoplus sanguinipes,193,327.25578593717603,3048,3048m
215,Melanoplus sanguinipes,0,2,1,1,2,1,7,2006,C1,resurvey,C1_215_2006,1.85456725906901,1.85456725906901,223.654986682148,223.654986682148,3.142857142857143,2,3048,C12006,7.067934782608695,288.8543365428282,453.1952915484379,156.75885861900264,C12006Melanoplus sanguinipes,193,327.25578593717603,3048,3048m
222,Melanoplus sanguinipes,0,4,6,4,0,0,14,2006,C1,resurvey,C1_222_2006,2.73792467999034,2.73792467999034,248.221801695934,248.221801695934,4,2,3048,C12006,7.067934782608695,288.8543365428282,453.1952915484379,156.75885861900264,C12006Melanoplus sanguinipes,193,327.25578593717603,3048,3048m
229,Melanoplus sanguinipes,1,2,4,1,1,0,9,2006,C1,resurvey,C1_229_2006,2.95891880781298,2.95891880781298,266.261379267115,266.261379267115,4.111111111111111,2,3048,C12006,7.067934782608695,288.8543365428282,453.1952915484379,156.75885861900264,C12006Melanoplus sanguinipes,193,327.25578593717603,3048,3048m
236,Melanoplus sanguinipes,3,1,3,2,1,0,10,2006,C1,resurvey,C1_236_2006,3.76879562051985,3.76879562051985,281.607888350459,281.607888350459,4.3,2,3048,C12006,7.067934782608695,288.8543365428282,453.1952915484379,156.75885861900264,C12006Melanoplus sanguinipes,193,327.25578593717603,3048,3048m
255,Melanoplus sanguinipes,5,0,4,0,1,0,10,2006,C1,resurvey,C1_255_2006,0.854826142998649,0,288.854336542828,299.42381269918,4.8,2,3048,C12006,7.067934782608695,288.8543365428282,453.1952915484379,156.75885861900264,C12006Melanoplus sanguinipes,193,327.25578593717603,3048,3048m
200,Melanoplus sanguinipes,4,0,0,2,1,1,8,2010,C1,resurvey,C1_200_2010,4.6134089126754,4.6134089126754,127.319360924706,127.319360924706,4.125,2,3048,C12010,5.682065217391305,245.62099801980543,368.39309663688516,143.69185750253456,C12010Melanoplus sanguinipes,210,157.31936092470602,3048,3048m
209,Melanoplus sanguinipes,7,1,0,0,0,0,8,2010,C1,resurvey,C1_209_2010,3.98074040989267,3.98074040989267,159.206448146934,159.206448146934,5.875,2,3048,C12010,5.682065217391305,245.62099801980543,368.39309663688516,143.69185750253456,C12010Melanoplus sanguinipes,210,157.31936092470602,3048,3048m
217,Melanoplus sanguinipes,8,1,0,0,0,0,9,2010,C1,resurvey,C1_217_2010,1.8967112440871,1.8967112440871,178.793087624892,178.793087624892,5.888888888888889,2,3048,C12010,5.682065217391305,245.62099801980543,368.39309663688516,143.69185750253456,C12010Melanoplus sanguinipes,210,157.31936092470602,3048,3048m
226,Melanoplus sanguinipes,9,2,3,1,0,0,15,2010,C1,resurvey,C1_226_2010,2.95891880781298,2.95891880781298,205.497366642341,205.497366642341,5.266666666666667,2,3048,C12010,5.682065217391305,245.62099801980543,368.39309663688516,143.69185750253456,C12010Melanoplus sanguinipes,210,157.31936092470602,3048,3048m
232,Melanoplus sanguinipes,5,2,0,2,0,0,9,2010,C1,resurvey,C1_232_2010,2.17389938822114,2.17389938822114,223.484788733961,223.484788733961,5.111111111111111,2,3048,C12010,5.682065217391305,245.62099801980543,368.39309663688516,143.69185750253456,C12010Melanoplus sanguinipes,210,157.31936092470602,3048,3048m
240,Melanoplus sanguinipes,10,0,1,1,0,0,12,2010,C1,resurvey,C1_240_2010,1.81341002549056,1.81341002549056,243.779819864895,243.779819864895,5.583333333333333,2,3048,C12010,5.682065217391305,245.62099801980543,368.39309663688516,143.69185750253456,C12010Melanoplus sanguinipes,210,157.31936092470602,3048,3048m
259,Melanoplus sanguinipes,4,0,0,0,0,0,4,2010,C1,resurvey,C1_259_2010,3.08878485309292,0,245.620998019805,288.014411424927,6,2,3048,C12010,5.682065217391305,245.62099801980543,368.39309663688516,143.69185750253456,C12010Melanoplus sanguinipes,210,157.31936092470602,3048,3048m
209,Melanoplus sanguinipes,13,0,0,0,0,0,13,2011,C1,resurvey,C1_209_2011,0.392900893796123,0.392900893796123,129.700517483911,129.700517483911,6,2,3048,C12011,5.926630434782608,254.22575190275845,399.80317666502214,133.44291658597038,C12011Melanoplus sanguinipes,209,129.700517483911,3048,3048m
216,Melanoplus sanguinipes,19,2,1,0,0,0,22,2011,C1,resurvey,C1_216_2011,2.32331004480193,2.32331004480193,146.433278161557,146.433278161557,5.818181818181818,2,3048,C12011,5.926630434782608,254.22575190275845,399.80317666502214,133.44291658597038,C12011Melanoplus sanguinipes,209,129.700517483911,3048,3048m
223,Melanoplus sanguinipes,21,0,1,2,0,0,24,2011,C1,resurvey,C1_223_2011,4.42048552397826,4.42048552397826,170.240273105292,170.240273105292,5.666666666666667,2,3048,C12011,5.926630434782608,254.22575190275845,399.80317666502214,133.44291658597038,C12011Melanoplus sanguinipes,209,129.700517483911,3048,3048m
230,Melanoplus sanguinipes,24,0,0,1,0,0,25,2011,C1,resurvey,C1_230_2011,5.02725689627292,5.02725689627292,197.706830092156,197.706830092156,5.88,2,3048,C12011,5.926630434782608,254.22575190275845,399.80317666502214,133.44291658597038,C12011Melanoplus sanguinipes,209,129.700517483911,3048,3048m
238,Melanoplus sanguinipes,14,2,0,3,0,0,19,2011,C1,resurvey,C1_238_2011,3.56715395036715,3.56715395036715,234.226789879969,234.226789879969,5.421052631578948,2,3048,C12011,5.926630434782608,254.22575190275845,399.80317666502214,133.44291658597038,C12011Melanoplus sanguinipes,209,129.700517483911,3048,3048m
244,Melanoplus sanguinipes,15,1,3,0,0,0,19,2011,C1,resurvey,C1_244_2011,4.92325335820055,0,254.225751902758,259.149005260959,5.631578947368421,2,3048,C12011,5.926630434782608,254.22575190275845,399.80317666502214,133.44291658597038,C12011Melanoplus sanguinipes,209,129.700517483911,3048,3048m
164,Melanoplus sanguinipes,0,0,0,0,0,3,3,2012,C1,resurvey,C1_164_2012,1.90200410789915,1.90200410789915,43.6688755704642,43.6688755704642,1,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
171,Melanoplus sanguinipes,0,0,0,0,1,2,3,2012,C1,resurvey,C1_171_2012,5.53532559964204,5.53532559964204,67.8598556231933,67.8598556231933,1.3333333333333333,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
179,Melanoplus sanguinipes,1,0,0,5,1,3,10,2012,C1,resurvey,C1_179_2012,4.19963758592507,4.19963758592507,93.311213613706,93.311213613706,2.6,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
184,Melanoplus sanguinipes,3,0,1,12,2,3,21,2012,C1,resurvey,C1_184_2012,4.59962706519255,4.59962706519255,115.738886190247,115.738886190247,3.0952380952380953,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
194,Melanoplus sanguinipes,4,1,2,6,4,0,17,2012,C1,resurvey,C1_194_2012,2.54560627526434,2.54560627526434,131.844176279316,131.844176279316,3.7058823529411766,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
199,Melanoplus sanguinipes,3,2,6,5,1,0,17,2012,C1,resurvey,C1_199_2012,3.27688286875826,3.27688286875826,148.093997515624,148.093997515624,4.0588235294117645,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
205,Melanoplus sanguinipes,9,8,6,3,1,0,27,2012,C1,resurvey,C1_205_2012,3.37237600188708,3.37237600188708,171.110464615561,171.110464615561,4.777777777777778,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
214,Melanoplus sanguinipes,13,3,2,4,1,0,23,2012,C1,resurvey,C1_214_2012,3.76879562051985,3.76879562051985,194.235234284178,194.235234284178,5,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
220,Melanoplus sanguinipes,11,6,9,2,2,0,30,2012,C1,resurvey,C1_220_2012,3.56715395036715,3.56715395036715,215.793031645652,215.793031645652,4.733333333333333,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
227,Melanoplus sanguinipes,13,13,4,5,0,0,35,2012,C1,resurvey,C1_227_2012,4.4970493017313,4.4970493017313,237.384743829737,237.384743829737,4.9714285714285715,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
237,Melanoplus sanguinipes,19,3,3,4,0,0,29,2012,C1,resurvey,C1_237_2012,0.803690607189672,0.803690607189672,256.407708882684,256.407708882684,5.275862068965517,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
247,Melanoplus sanguinipes,10,5,1,0,0,0,16,2012,C1,resurvey,C1_247_2012,2.93742999451241,0,279.017029671547,290.916247150091,5.5625,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
267,Melanoplus sanguinipes,7,0,0,0,0,0,7,2012,C1,resurvey,C1_267_2012,1.99215903171626,0,279.017029671547,322.355074792882,6,2,3048,C12012,7.173913043478261,279.01702967154716,471.12753402338353,138.23006454216022,C12012Melanoplus sanguinipes,249,293.6688755704642,3048,3048m
198,Melanoplus sanguinipes,0,0,2,1,0,1,4,2013,C1,resurvey,C1_198_2013,2.83657135029661,2.83657135029661,94.730021270718,94.730021270718,3,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
205,Melanoplus sanguinipes,2,4,3,1,0,0,10,2013,C1,resurvey,C1_205_2013,0,0,113.003381176604,113.003381176604,4.7,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
211,Melanoplus sanguinipes,0,5,2,0,0,0,7,2013,C1,resurvey,C1_211_2013,0.986352011912263,0.986352011912263,117.206457052853,117.206457052853,4.714285714285714,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
220,Melanoplus sanguinipes,2,2,0,0,0,0,4,2013,C1,resurvey,C1_220_2013,0,0,130.785820488106,130.785820488106,5.5,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
233,Melanoplus sanguinipes,5,4,2,1,1,0,13,2013,C1,resurvey,C1_233_2013,1.71953917416053,1.71953917416053,159.232313432139,159.232313432139,4.846153846153846,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
239,Melanoplus sanguinipes,9,3,0,2,1,0,15,2013,C1,resurvey,C1_239_2013,3.27688286875826,3.27688286875826,172.768945953013,172.768945953013,5.133333333333334,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
247,Melanoplus sanguinipes,9,1,1,0,1,0,12,2013,C1,resurvey,C1_247_2013,2.64104699902449,0,179.263298473912,192.109306821616,5.416666666666667,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
251,Melanoplus sanguinipes,7,2,1,1,0,0,11,2013,C1,resurvey,C1_251_2013,0,0,179.263298473912,199.149346523047,5.363636363636363,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
276,Melanoplus sanguinipes,3,0,0,0,0,0,3,2013,C1,resurvey,C1_276_2013,0,0,179.263298473912,204.034165647039,6,2,3048,C12013,4.082880434782608,179.26329847391244,373.54209414888334,114.79460971803535,C12013Melanoplus sanguinipes,258,204.730021270718,3048,3048m
178,Melanoplus sanguinipes,0,0,0,0,4,2,6,2014,C1,resurvey,C1_178_2014,1.67500812839569,1.67500812839569,59.3271555277124,59.3271555277124,1.6666666666666667,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus sanguinipes,248,229.3271555277124,3048,3048m
206,Melanoplus sanguinipes,0,0,0,2,2,0,4,2014,C1,resurvey,C1_206_2014,4.785,4.785,152.558982053618,152.558982053618,2.5,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus sanguinipes,248,229.3271555277124,3048,3048m
220,Melanoplus sanguinipes,1,3,5,0,0,0,9,2014,C1,resurvey,C1_220_2014,2.37414861663757,2.37414861663757,180.150830303646,180.150830303646,4.555555555555555,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus sanguinipes,248,229.3271555277124,3048,3048m
226,Melanoplus sanguinipes,2,0,2,4,0,0,8,2014,C1,resurvey,C1_226_2014,1.85775073601733,1.85775073601733,191.868204162519,191.868204162519,4,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus sanguinipes,248,229.3271555277124,3048,3048m
235,Melanoplus sanguinipes,2,1,1,1,0,0,5,2014,C1,resurvey,C1_235_2014,0.220370157174224,0.220370157174224,216.07100585658,216.07100585658,4.8,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus sanguinipes,248,229.3271555277124,3048,3048m
242,Melanoplus sanguinipes,3,5,1,0,0,0,9,2014,C1,resurvey,C1_242_2014,1.63049045967386,1.63049045967386,222.61886322562,222.61886322562,5.222222222222222,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus sanguinipes,248,229.3271555277124,3048,3048m
257,Melanoplus sanguinipes,7,0,0,0,0,0,7,2014,C1,resurvey,C1_257_2014,1.67252161361916,0,222.61886322562,237.753571328699,6,2,3048,C12014,6.574184782608696,222.61886322561958,357.52666937631466,144.87405397779224,C12014Melanoplus sanguinipes,248,229.3271555277124,3048,3048m
211,Melanoplus sanguinipes,5,2,1,0,0,0,8,2015,C1,resurvey,C1_211_2015,3.92268350041487,3.92268350041487,142.195120584013,142.195120584013,5.5,2,3048,C12015,7.408845108695652,244.25203369598594,384.54600257305225,109.73261782201618,C12015Melanoplus sanguinipes,NA,NA,3048,3048m
169,Aeropedellus clavatus,17,11,7,0,1,0,36,1959,CHA,initial,CHA_169_1959,11.7,11.7,323.304246200191,323.304246200191,5.194444444444445,1,1752,CHA1959,15.16391304347826,1033.960822893547,322.72460554716326,112.7402459069191,CHA1959Aeropedellus clavatus,174,353.304246200191,1752,1752m
169,Melanoplus dawsoni,0,0,0,0,1,8,9,1959,CHA,initial,CHA_169_1959,11.7,11.7,323.304246200191,323.304246200191,1.1111111111111112,1,1752,CHA1959,15.16391304347826,1033.960822893547,322.72460554716326,112.7402459069191,CHA1959Melanoplus dawsoni,214,653.3042462001911,1752,1752m
169,Melanoplus sanguinipes,0,2,2,11,7,2,24,1959,CHA,initial,CHA_169_1959,11.7,11.7,323.304246200191,323.304246200191,2.7916666666666665,1,1752,CHA1959,15.16391304347826,1033.960822893547,322.72460554716326,112.7402459069191,CHA1959Melanoplus sanguinipes,199,593.3042462001911,1752,1752m
176,Aeropedellus clavatus,30,1,0,0,0,0,31,1959,CHA,initial,CHA_176_1959,11.98,11.98,395.214246200191,395.214246200191,5.967741935483871,1,1752,CHA1959,15.16391304347826,1033.960822893547,322.72460554716326,112.7402459069191,CHA1959Aeropedellus clavatus,174,353.304246200191,1752,1752m
176,Melanoplus dawsoni,0,0,7,9,8,1,25,1959,CHA,initial,CHA_176_1959,11.98,11.98,395.214246200191,395.214246200191,2.88,1,1752,CHA1959,15.16391304347826,1033.960822893547,322.72460554716326,112.7402459069191,CHA1959Melanoplus dawsoni,214,653.3042462001911,1752,1752m
190,Aeropedellus clavatus,7,0,0,0,0,0,7,1959,CHA,initial,CHA_190_1959,6.53498404958905,6.53498404958905,511.976110025031,511.976110025031,6,1,1752,CHA1959,15.16391304347826,1033.960822893547,322.72460554716326,112.7402459069191,CHA1959Aeropedellus clavatus,174,353.304246200191,1752,1752m
